14F98C7E-1B0E-48B5-A849-EE170191E46A,QUD5A84f3eb5304cc,0,0,0,-6,-5,-6,2019-01-08 16:54:34.643,2019-01-08 16:54:34.627,170,0,1.102,192.168.0.114,
93238F40-F51E-42B7-9153-2E63CB6AE40A,QUD5A84f3eb5304cc,246.17,0.01,49.91,0,0.05,0.1,2019-01-08 16:55:05.193,2019-01-08 16:55:04.193,170,0,1.102,192.168.0.114,
B40D98E9-9170-4516-A2FB-9A5FD46F5166,QUD5A84f3eb5304cc,0,0,0,-6,-5,-6,2019-01-08 16:55:20.943,2019-01-08 16:55:19.940,170,0,1.102,192.168.0.114,
CE9655DB-F459-413A-9099-235D7E50D5AA,QUD5A84f3eb5304cc,246.05,0.05,50.02,0,0.02,0.04,2019-01-08 16:55:33.500,2019-01-08 16:55:32.177,1,0,1.102,192.168.0.114,
7C942D4D-0B8C-4F24-8E43-52D776BCAEB9,QUD5A84f3eb5304cc,245.93,0.13,50,0.02,0.04,0.11,2019-01-08 16:55:58.847,2019-01-08 16:55:58.820,1,0,1.102,192.168.0.114,
40E23BAC-563B-4D0E-A48E-04E9706E639F,QUD5A84f3eb5304cc,245.67,0.13,49.97,0.05,0.02,0.07,2019-01-08 16:56:05.823,2019-01-08 16:56:05.800,0,0,1.102,192.168.0.114,
741E53F8-5948-4488-A8F5-87F6DE3FD0AC,QUD5A84f3eb5304cc,246.44,0.05,49.98,0.01,0.01,0.02,2019-01-08 16:56:10.267,2019-01-08 16:56:10.230,1,0,1.102,192.168.0.114,
733200EC-6FFF-45EC-88B2-0F348C52A07F,QUD5A84f3eb5304cc,246.15,0.12,49.97,0.36,0.1,0.42,2019-01-08 16:56:56.450,2019-01-08 16:56:56.420,0,0,1.102,192.168.0.114,
AF7E01F2-1F6C-460B-8152-42996F27C099,QUD5A84f3eb5304cc,246.84,0.05,50.01,0.01,0.01,0.02,2019-01-08 16:57:01.133,2019-01-08 16:57:01.117,0,0,1.102,192.168.0.114,
31E92ADD-621F-4B03-B8A6-E443F5A638EA,QUD5A84f3eb5304cc,246.98,0.03,49.99,0,0,0.02,2019-01-08 16:57:05.823,2019-01-08 16:57:05.803,1,0,1.102,192.168.0.114,
BB2CF931-3954-414C-A34D-75F75493AF69,QUD5A84f3eb5304cc,245.44,0.12,50,0.43,0.09,0.51,2019-01-08 16:58:06.020,2019-01-08 16:58:05.987,1,0,1.102,192.168.0.114,
3521398D-5DA4-44CD-BC55-2D3E19C7376A,QUD5A84f3eb5304cc,246.7,0.01,49.95,0.39,0.09,0.51,2019-01-08 16:59:06.280,2019-01-08 16:59:06.153,1,0,1.102,192.168.0.114,
EB3C2E4D-3A35-4B57-B4CA-CE5474833878,QUD5A84f3eb5304cc,0,0,0,-6,-5,-6,2019-01-08 17:36:50.140,2019-01-08 17:36:49.657,1,0,1.102,192.168.0.108,
F77815D0-9894-46A8-A73B-6B52BDCBA800,QUD5A84f3eb5304cc,245.66,0.05,49.9,0,0.15,0.28,2019-01-08 17:37:50.263,2019-01-08 17:37:49.143,1,0,1.102,192.168.0.108,
348299F4-E8CC-4E2E-AB52-A9560A5845EF,QUD5A84f3eb5304cc,247.59,0.05,49.92,0,0.13,0.23,2019-01-08 17:38:49.347,2019-01-08 17:38:49.313,1,0,1.102,192.168.0.108,
A03F8645-C2E6-4F78-9CFA-25DD5DA98120,QUD5A84f3eb5304cc,247.49,0.05,49.94,0,0.1,0.21,2019-01-08 17:39:49.517,2019-01-08 17:39:49.487,1,0,1.102,192.168.0.108,
20F1F5E5-D4C5-45D1-A7F1-7DF921D1DF38,QUD5A84f3eb5304cc,247.02,0.05,49.9,0,0.08,0.18,2019-01-08 17:40:49.700,2019-01-08 17:40:49.657,1,0,1.102,192.168.0.108,
44A07499-E054-490F-9854-4B972EDE75DC,QUD5A84f3eb5304cc,247.89,0.01,49.95,0,0.07,0.19,2019-01-08 17:41:49.877,2019-01-08 17:41:49.827,1,0,1.102,192.168.0.108,
DA9EEFF7-31A3-47FE-A543-4E2C84B5CC3C,QUD5A84f3eb5304cc,247.97,0,49.93,0,0.04,0.12,2019-01-08 17:42:51.333,2019-01-08 17:42:50.003,1,0,1.102,192.168.0.108,
9BC65D41-BFCE-405B-B790-85B951B8F7EB,QUD5A84f3eb5304cc,246.6,0,49.98,0,0.01,0.05,2019-01-08 17:43:51.330,2019-01-08 17:43:50.193,1,0,1.102,192.168.0.108,
11C7F726-F00C-4809-B028-9ACC741C5A5E,QUD5A84f3eb5304cc,247.96,0,49.96,0,0,0.01,2019-01-08 17:44:50.397,2019-01-08 17:44:50.367,1,0,1.102,192.168.0.108,
237F4AA2-7EBE-4479-B528-E284A0157835,QUD5A84f3eb5304cc,248.11,0,50.04,0,0,0.01,2019-01-08 17:45:50.567,2019-01-08 17:45:50.537,1,0,1.102,192.168.0.108,
AB0C42FA-5F27-42BB-9F08-910592A789D7,QUD5A84f3eb5304cc,248.05,0,50.08,0,0,0,2019-01-08 17:46:50.730,2019-01-08 17:46:50.697,1,0,1.102,192.168.0.108,
8B0C94B0-F39D-48EC-8470-74F41C156BBC,QUD5A84f3eb5304cc,247.64,0,50.09,0,0,0,2019-01-08 17:47:52.073,2019-01-08 17:47:50.873,1,0,1.102,192.168.0.108,
0ECC9C56-844A-4E05-92A3-691AF4B81EF5,QUD5A84f3eb5304cc,248.03,0,50.1,0,0,0,2019-01-08 17:48:51.060,2019-01-08 17:48:51.033,1,0,1.102,192.168.0.108,
EE99A2F1-07E3-4152-A552-A963FA44DD08,QUD5A84f3eb5304cc,247.43,0,50.07,0,0,0,2019-01-08 17:49:51.213,2019-01-08 17:49:51.190,1,0,1.102,192.168.0.108,
8869F285-DB37-44EB-9411-8EDCCA22BF5F,QUD5A84f3eb5304cc,247.52,0,50.1,0,0,0,2019-01-08 17:50:51.393,2019-01-08 17:50:51.370,1,0,1.102,192.168.0.108,
4F4325E6-A04E-4B17-A2E4-DD8F8075F583,QUD5A84f3eb5304cc,247.6,0,50.03,0,0,0.01,2019-01-08 17:51:53.657,2019-01-08 17:51:51.530,1,0,1.102,192.168.0.108,
BA2D3766-1EF4-4335-9630-2B469BD097DB,QUD5A84f3eb5304cc,246.98,0,50.02,0,0,0,2019-01-08 17:52:51.693,2019-01-08 17:52:51.667,1,0,1.102,192.168.0.108,
05311DC2-3FB7-4BDC-B9E9-EFA4FDE5880B,QUD5A84f3eb5304cc,247.36,0,49.98,0,0,0,2019-01-08 17:53:51.870,2019-01-08 17:53:51.843,1,0,1.102,192.168.0.108,
38C18758-6705-4B0A-8085-876582FFB57B,QUD5A84f3eb5304cc,246.84,0,50.01,0,0,0,2019-01-08 17:54:52.040,2019-01-08 17:54:52.003,1,0,1.102,192.168.0.108,
6A11AA16-266C-49FD-B7CA-E8FA5358AEBB,QUD5A84f3eb5304cc,246.8,0,49.98,0,0,0,2019-01-08 17:55:52.197,2019-01-08 17:55:52.177,1,0,1.102,192.168.0.108,
2211D973-D8CC-4DB4-988A-5B7ED1A0FEB7,QUD5A84f3eb5304cc,247.18,0,49.92,0,0,0,2019-01-08 17:56:52.370,2019-01-08 17:56:52.337,1,0,1.102,192.168.0.108,
6AF039CC-F579-4853-BE8B-D1322BF3E7FD,QUD5A84f3eb5304cc,247.21,0,49.97,0,0,0,2019-01-08 17:57:52.537,2019-01-08 17:57:52.507,1,0,1.102,192.168.0.108,
8F4DF529-7980-44DE-A452-FA5BF9B4298D,QUD5A84f3eb5304cc,248.33,0,50,0,0,0,2019-01-08 17:58:52.700,2019-01-08 17:58:52.667,1,0,1.102,192.168.0.108,
362BB4AC-3CA7-429D-85E8-A694B4E07EA8,QUD5A84f3eb5304cc,250.3,0,50.12,0,0,0,2019-01-08 17:59:52.863,2019-01-08 17:59:52.843,1,0,1.102,192.168.0.108,
25C8044D-990F-4974-9FED-00338D5D115F,QUD5A84f3eb5304cc,251.61,0,50.1,0,0,0.01,2019-01-08 18:00:53.040,2019-01-08 18:00:53.013,1,0,1.102,192.168.0.108,
0C7A7300-B260-4360-81AC-19F710685612,QUD5A84f3eb5304cc,252.39,0.03,50.2,0,0,0.01,2019-01-08 18:01:53.200,2019-01-08 18:01:53.163,1,0,1.102,192.168.0.108,
4AC9E9A6-355B-4662-A7C7-D82D07EA8E20,QUD5A84f3eb5304cc,252.88,0,50.13,0,0,0.01,2019-01-08 18:02:53.343,2019-01-08 18:02:53.323,1,0,1.102,192.168.0.108,
8D1D57BE-D483-46BF-8014-344C61C0ED6B,QUD5A84f3eb5304cc,252.02,0,50.12,0,0,0.01,2019-01-08 18:03:53.523,2019-01-08 18:03:53.490,1,0,1.102,192.168.0.108,
7AC7266B-C543-4A92-9D8F-C49CEFF623BA,QUD5A84f3eb5304cc,251.79,0,50.06,0,0,0.01,2019-01-08 18:04:53.697,2019-01-08 18:04:53.657,1,0,1.102,192.168.0.108,
B782D82A-2A54-48BB-AD1D-3CAD69910755,QUD5A84f3eb5304cc,249.28,0,50.01,0,0,0,2019-01-08 18:05:53.870,2019-01-08 18:05:53.843,1,0,1.102,192.168.0.108,
FCB46A32-4058-43E2-BAE5-0A3BBCA97D13,QUD5A84f3eb5304cc,249.65,0,50.01,0,0,0,2019-01-08 18:06:54.020,2019-01-08 18:06:54.007,1,0,1.102,192.168.0.108,
D3B8F851-1F80-4803-ACDD-F9E50FC1EB5C,QUD5A84f3eb5304cc,249.73,0,49.94,0,0,0,2019-01-08 18:07:54.183,2019-01-08 18:07:54.147,1,0,1.102,192.168.0.108,
97AC248B-5F51-41E5-ACC1-887366A909C8,QUD5A84f3eb5304cc,250.35,0,49.93,0,0,0,2019-01-08 18:08:54.343,2019-01-08 18:08:54.307,1,0,1.102,192.168.0.108,
4B1FCA09-CAB8-47FB-8554-729C90851F74,QUD5A84f3eb5304cc,249.51,0,49.9,0.01,0,0.02,2019-01-08 18:09:54.513,2019-01-08 18:09:54.487,1,0,1.102,192.168.0.108,
9A5B0D06-3A74-492B-9433-3256CFA4D8AA,QUD5A84f3eb5304cc,249.72,0,49.83,0,0,0,2019-01-08 18:10:54.677,2019-01-08 18:10:54.660,1,0,1.102,192.168.0.108,
0C232078-0C3E-4F39-8F59-8105E78A9060,QUD5A84f3eb5304cc,249.31,0,49.81,0,0,0,2019-01-08 18:11:55.133,2019-01-08 18:11:54.827,1,0,1.102,192.168.0.108,
DB8A68BA-2D65-4C2C-AFD1-63A7CD83F786,QUD5A84f3eb5304cc,249.84,0,49.86,0,0,0.01,2019-01-08 18:12:55.020,2019-01-08 18:12:55.003,1,0,1.102,192.168.0.108,
F1797C02-0010-4E9C-969C-B1FB98130205,QUD5A84f3eb5304cc,249.35,0,49.85,0,0,0,2019-01-08 18:13:55.250,2019-01-08 18:13:55.177,1,0,1.102,192.168.0.108,
499D1E1A-DB49-425C-8157-5E182C6977FA,QUD5A84f3eb5304cc,249.96,0,49.91,0,0,0,2019-01-08 18:14:55.397,2019-01-08 18:14:55.377,1,0,1.102,192.168.0.108,
BE02E99D-CC9A-4EA6-8270-33A2072D6F6B,QUD5A84f3eb5304cc,249.13,0,50,0,0,0,2019-01-08 18:15:56.980,2019-01-08 18:15:55.543,1,0,1.102,192.168.0.108,
08C99D78-17B1-4440-B8EA-B6E2C8B4F573,QUD5A84f3eb5304cc,247.35,0,50.08,0,0,0,2019-01-08 18:16:56.880,2019-01-08 18:16:55.710,1,0,1.102,192.168.0.108,
C82545C5-4178-4D40-BCE2-0879CAD70C16,QUD5A84f3eb5304cc,246.68,0,50.01,0,0,0,2019-01-08 18:17:56.800,2019-01-08 18:17:55.880,1,0,1.102,192.168.0.108,
4033278D-0B44-495A-9648-F099E2D0D6F1,QUD5A84f3eb5304cc,244.16,0,50.02,0,0,0.01,2019-01-08 18:18:56.790,2019-01-08 18:18:56.043,1,0,1.102,192.168.0.108,
0E7651D0-C541-49F9-B8AC-8DC1C61EB77F,QUD5A84f3eb5304cc,242.8,0,50.1,0,0,0,2019-01-08 18:19:56.743,2019-01-08 18:19:56.200,1,0,1.102,192.168.0.108,
5AF6FBC8-3EFC-4979-8155-8328BE88A7EE,QUD5A84f3eb5304cc,241.93,0,50.06,0,0,0,2019-01-08 18:20:57.217,2019-01-08 18:20:56.387,1,0,1.102,192.168.0.108,
9055A01A-DF3B-42DC-AB8C-E7C6B7118A34,QUD5A84f3eb5304cc,242.12,0,50.07,0,0,0,2019-01-08 18:21:57.320,2019-01-08 18:21:56.557,1,0,1.102,192.168.0.108,
033AAFD3-96B8-456A-9D5B-4CA63E09C840,QUD5A84f3eb5304cc,241.63,0,50.11,0,0,0,2019-01-08 18:22:56.743,2019-01-08 18:22:56.717,1,0,1.102,192.168.0.108,
501E8692-51DA-479A-A4AE-A5A5AA6A74D2,QUD5A84f3eb5304cc,241.17,0,49.99,0,0,0,2019-01-08 18:23:56.910,2019-01-08 18:23:56.883,1,0,1.102,192.168.0.108,
142EFACA-D853-4457-87DE-8117DDF1A3BC,QUD5A84f3eb5304cc,241.63,0,50.07,0,0,0,2019-01-08 18:25:51.777,2019-01-08 18:25:51.147,1,0,1.102,192.168.0.108,
7C9A12F1-A816-4100-87C4-EA8C5BA221A6,QUD5A84f3eb5304cc,241.38,0,49.92,0,0,0.01,2019-01-08 18:26:51.340,2019-01-08 18:26:51.310,1,0,1.102,192.168.0.108,
4DA7ADE2-54F7-46DB-B9DA-36DA7CA7D6CD,QUD5A84f3eb5304cc,240.9,0,49.94,0,0,0.01,2019-01-08 18:27:52.890,2019-01-08 18:27:51.460,1,0,1.102,192.168.0.108,
936BCD35-F39C-47B3-8978-6DA1E2E41346,QUD5A84f3eb5304cc,240.09,0,49.89,0,0,0,2019-01-08 18:28:52.350,2019-01-08 18:28:51.633,1,0,1.102,192.168.0.108,
E37DFCF3-A966-4353-A863-DF8480593CE4,QUD5A84f3eb5304cc,240.85,0,49.95,0,0,0,2019-01-08 18:29:52.560,2019-01-08 18:29:51.813,1,0,1.102,192.168.0.108,
029E973D-52D7-495C-812E-7123A6CD5889,QUD5A84f3eb5304cc,241.49,0,49.91,0,0,0,2019-01-08 18:30:51.987,2019-01-08 18:30:51.967,1,0,1.102,192.168.0.108,
B1D073FB-17D5-4D64-ACB2-4D3B0FAF0DE2,QUD5A84f3eb5304cc,241.83,0,49.92,0,0,0,2019-01-08 18:31:52.320,2019-01-08 18:31:52.153,1,0,1.102,192.168.0.108,
1BE19DFD-C9C5-4775-828B-004346B1503F,QUD5A84f3eb5304cc,241.49,0,49.92,0,0,0,2019-01-08 18:32:53.000,2019-01-08 18:32:52.353,1,0,1.102,192.168.0.108,
48DDAE19-4377-4B2C-8349-EB929D456D30,QUD5A84f3eb5304cc,242.79,0,49.99,0,0,0,2019-01-08 18:33:52.543,2019-01-08 18:33:52.520,1,0,1.102,192.168.0.108,
5303A421-09F7-4572-A5BD-A2837CD81B37,QUD5A84f3eb5304cc,242.12,0,50.05,0,0,0.01,2019-01-08 18:34:52.720,2019-01-08 18:34:52.687,1,0,1.102,192.168.0.108,
BE791EF7-F880-4B61-AB2E-F61D3FFCFC73,QUD5A84f3eb5304cc,242.71,0,50.07,0,0,0,2019-01-08 18:35:54.290,2019-01-08 18:35:52.847,1,0,1.102,192.168.0.108,
BA348505-82C6-40D4-8063-D92CC95371C1,QUD5A84f3eb5304cc,242.47,0,50.02,0,0,0.01,2019-01-08 18:36:53.040,2019-01-08 18:36:53.010,1,0,1.102,192.168.0.108,
2C3ACDC4-4FC2-4DF0-808E-A8F79189D0A0,QUD5A84f3eb5304cc,242.48,0,49.97,0,0,0,2019-01-08 18:37:53.883,2019-01-08 18:37:53.180,1,0,1.102,192.168.0.108,
A4E7E4D1-A092-46FC-B501-B8FFC5E02213,QUD5A84f3eb5304cc,242.43,0,50.07,0,0,0,2019-01-08 18:38:53.363,2019-01-08 18:38:53.337,1,0,1.102,192.168.0.108,
C56A9AE0-5B8A-432C-A9B6-7FCE047F9C6C,QUD5A84f3eb5304cc,242.47,0,50.05,0,0,0,2019-01-08 18:39:53.530,2019-01-08 18:39:53.507,1,0,1.102,192.168.0.108,
CC23255D-4F43-46B3-807C-8EE0128CAB64,QUD5A84f3eb5304cc,242.7,0,50.06,0,0,0,2019-01-08 18:40:53.830,2019-01-08 18:40:53.677,1,0,1.102,192.168.0.108,
2CA33BCA-6C20-46C1-ACF0-6CF917CBC15C,QUD5A84f3eb5304cc,242.19,0,50.03,0,0,0,2019-01-08 18:41:53.923,2019-01-08 18:41:53.890,1,0,1.102,192.168.0.108,
669A5DE7-6558-4CE4-B5DB-3EA48497E435,QUD5A84f3eb5304cc,244.11,0,49.96,0,0,0,2019-01-08 18:42:54.073,2019-01-08 18:42:54.053,1,0,1.102,192.168.0.108,
273D3E3B-38DD-41C2-90E9-922997779F02,QUD5A84f3eb5304cc,244.4,0,49.99,0,0,0.01,2019-01-08 18:43:54.260,2019-01-08 18:43:54.227,1,0,1.102,192.168.0.108,
5010B8F2-921F-4680-B31C-546CCA823370,QUD5A84f3eb5304cc,244.88,0,50.06,0,0,0.01,2019-01-08 18:44:54.423,2019-01-08 18:44:54.393,1,0,1.102,192.168.0.108,
3BD9A5E9-E143-4FF6-B6E8-CB977F5A0B4A,QUD5A84f3eb5304cc,242.19,0,50.13,0,0,0,2019-01-08 18:45:54.600,2019-01-08 18:45:54.567,1,0,1.102,192.168.0.108,
33F2407E-6809-435B-9386-70802322710E,QUD5A84f3eb5304cc,240.85,0,50.06,0,0,0,2019-01-08 18:46:54.760,2019-01-08 18:46:54.733,1,0,1.102,192.168.0.108,
D35EF5EB-4C1F-4906-A64E-21D47156D264,QUD5A84f3eb5304cc,239.93,0,50.06,0,0,0.01,2019-01-08 18:47:55.730,2019-01-08 18:47:54.893,1,0,1.102,192.168.0.108,
7114E2F0-29C5-4F94-8FAB-EEB5CCEC677D,QUD5A84f3eb5304cc,240.63,0,50.05,0,0,0,2019-01-08 18:48:55.070,2019-01-08 18:48:55.047,1,0,1.102,192.168.0.108,
C746FCF2-4667-4609-9B77-A535E6D19956,QUD5A84f3eb5304cc,240.58,0,49.97,0,0,0.01,2019-01-08 18:49:55.247,2019-01-08 18:49:55.217,1,0,1.102,192.168.0.108,
85E12066-4AA3-49A2-A55D-D1D138B56F38,QUD5A84f3eb5304cc,240.22,0,50.03,0,0,0,2019-01-08 18:50:55.427,2019-01-08 18:50:55.387,1,0,1.102,192.168.0.108,
5C0BB625-C6D5-4195-ADD2-F2699F24D75F,QUD5A84f3eb5304cc,240.3,0,50.09,0,0,0,2019-01-08 18:51:55.760,2019-01-08 18:51:55.550,1,0,1.102,192.168.0.108,
07555079-667F-4F2F-B821-054C135BD05B,QUD5A84f3eb5304cc,240.77,0,50.03,0,0,0,2019-01-08 18:52:56.213,2019-01-08 18:52:55.717,1,0,1.102,192.168.0.108,
C6FDC87A-9309-41E5-BD6A-64D217D8265B,QUD5A84f3eb5304cc,240.47,0,50.03,0,0,0,2019-01-08 18:53:55.953,2019-01-08 18:53:55.887,1,0,1.102,192.168.0.108,
D2949225-40AC-4635-AF27-8D243F4585D7,QUD5A84f3eb5304cc,240.39,0.02,50,0,0,0,2019-01-08 18:54:56.140,2019-01-08 18:54:56.057,1,0,1.102,192.168.0.108,
D38F4B9F-D244-4E0A-BA8E-66F5B3AAD9EE,QUD5A84f3eb5304cc,242.3,0,50.01,0,0,0.01,2019-01-08 18:55:56.253,2019-01-08 18:55:56.220,1,0,1.102,192.168.0.108,
BFC23219-AFA0-4BF7-8A33-CA46456A6A07,QUD5A84f3eb5304cc,241.96,0.05,49.99,0,0,0,2019-01-08 18:56:56.430,2019-01-08 18:56:56.390,1,0,1.102,192.168.0.108,
8A353A8D-2943-473D-821B-F310A95276B2,QUD5A84f3eb5304cc,241.88,0,49.95,0,0,0,2019-01-08 18:57:56.627,2019-01-08 18:57:56.597,1,0,1.102,192.168.0.108,
7101B771-6D59-4F11-B65E-3362B5E2DB84,QUD5A84f3eb5304cc,241.97,0,50.08,0,0,0,2019-01-08 18:58:56.793,2019-01-08 18:58:56.767,1,0,1.102,192.168.0.108,
90CE288A-BC73-4996-BF6C-FDCD0E93F722,QUD5A84f3eb5304cc,242.33,0,50.12,0,0,0,2019-01-08 18:59:56.950,2019-01-08 18:59:56.927,1,0,1.102,192.168.0.108,
22A97CC2-9D7E-4D94-8C70-3C4CA5F8856D,QUD5A84f3eb5304cc,242.81,0,50.04,0,0,0,2019-01-08 19:00:57.133,2019-01-08 19:00:57.113,1,0,1.102,192.168.0.108,
4FCD70F1-5D7A-44CC-8B82-ADAB8A716F62,QUD5A84f3eb5304cc,241.19,0,50.02,0,0,0,2019-01-08 19:01:57.290,2019-01-08 19:01:57.270,1,0,1.102,192.168.0.108,
251FF81E-474C-4104-9B16-B88959D2D872,QUD5A84f3eb5304cc,242.02,0,50,0,0,0,2019-01-08 19:02:57.473,2019-01-08 19:02:57.443,1,0,1.102,192.168.0.108,
6930DEA1-2F1D-42CF-80F3-5767A1FCD746,QUD5A84f3eb5304cc,241.39,0,49.97,0,0,0.01,2019-01-08 19:03:57.627,2019-01-08 19:03:57.603,1,0,1.102,192.168.0.108,
E399993E-530C-4AFA-B0D5-261C6D9FAA82,QUD5A84f3eb5304cc,241.39,0,49.91,0,0,0,2019-01-08 19:04:59.017,2019-01-08 19:04:57.773,1,0,1.102,192.168.0.108,
561678BC-B43C-4347-B841-FA4AAEA282C9,QUD5A84f3eb5304cc,243.48,0,50.06,0,0,0,2019-01-08 19:05:58.957,2019-01-08 19:05:57.950,1,0,1.102,192.168.0.108,
